"","id","company_urlname","company_id","shares","C2B_likes","total_comments","created_date","post_time","post_date","weekday","time","type","message","afinnscore","bingscore","anger","anticipation","disgust","fear","joy","negative.x","positive.x","sadness","surprise","trust","constraining","litigious","negative.y","positive.y","uncertainty","n"
"2718",2718,"smartusa","118815077787",0,6,0,"2012-01-09","16:40:17","2012-01-09",1,"afternoon","status","ga - atlanta - untestdrive event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2719",2719,"smartusa","118815077787",0,56,41,"2012-01-09","15:13:56","2012-01-09",1,"afternoon","status","thank heavens for heated seats on a cold monday morning.  are you a low or high setting kind of person?",NA,-1,0,0,0,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,9
"2720",2720,"smartusa","118815077787",11,111,51,"2012-01-08","22:33:21","2012-01-08",7,"night","photo","antonio garay and simon cowell have both been spotted behind the wheel of a smart car. which celebrity would you like to see driving a smart?",2,2,1,1,1,0,1,1,1,0,1,1,NA,NA,NA,NA,NA,11
"2721",2721,"smartusa","118815077787",0,53,48,"2012-01-07","23:23:57","2012-01-07",6,"night","photo","football playoffs start today.  who do you hope goes all the way?",2,NA,0,3,0,0,2,0,2,0,1,1,NA,NA,NA,NA,NA,4
"2722",2722,"smartusa","118815077787",1,17,5,"2012-01-06","22:16:43","2012-01-06",5,"night","video","we recently worked with ifc to create these video vignettes about life with a smart car featuring our drivers. here's the latest in the series, one good deed.",1,1,0,0,0,0,1,0,1,0,0,2,NA,NA,NA,NA,NA,12
"2723",2723,"smartusa","118815077787",0,14,1,"2012-01-06","15:03:26","2012-01-06",5,"afternoon","status","ca - los angeles - untestdrive event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2724",2724,"smartusa","118815077787",0,17,5,"2012-01-05","21:21:06","2012-01-05",4,"night","link","looking to take a smart car for a spin around your neighborhood?  we've got untestdrive events happening in los angeles and orlando this weekend.  check out our untestdrive event tab for more info, dates and times.",1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,18
"2725",2725,"smartusa","118815077787",0,61,18,"2012-01-04","22:56:14","2012-01-04",3,"night","status","drumroll please.  the results are in and we officially welcomed our 50,000th smart car owner to the family on monday, dec. 26! lucky winners who guessed12/26 as the 50k threshold, expect a direct message from us on twitter with more details on collecting your smart merch.  congratulations! here's to 50k more.",9,5,0,1,0,0,2,0,3,0,2,1,0,0,0,1,0,28
"2726",2726,"smartusa","118815077787",0,21,38,"2012-01-04","03:17:53","2012-01-04",3,"early morning","status","did you travel anywhere over the holidays?  run into any fellow smarts along the way?",NA,NA,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,5
"2727",2727,"smartusa","118815077787",0,72,18,"2012-01-02","21:25:51","2012-01-02",1,"night","swf","smart car drift (do not try this at home)",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2728",2728,"smartusa","118815077787",0,37,27,"2012-01-01","21:25:53","2012-01-01",7,"night","status","looking forward to rocking 2012 with you. what kind of things would you like us to share with you on the facebook page over the coming year?",1,NA,0,2,0,0,1,0,2,0,0,1,NA,NA,NA,NA,NA,7
"2729",2729,"subaruofamerica","101616856688",13,185,16,"2012-03-12","20:54:17","2012-03-12",1,"night","link","did you know that today is ""plant a flower day?"" now that we have an extra hour of sunshine, today provides the perfect opportunity to leave work and go home to dig in those flower beds. don't have a green thumb, but still love how a garden grows? check out the subaru cherry blossom festival of greater philadelphia, coming up on march 23 - april 1. for more info, visit: ",9,3,0,4,0,0,7,1,12,1,2,2,0,0,0,2,0,31
"2730",2730,"subaruofamerica","101616856688",0,147,4,"2012-03-12","16:30:50","2012-03-12",1,"afternoon","status","it's been just a year since the devastating earthquake and tsunami in japan. please join us in remembering those affected by that cataclysmicevent.",-2,-1,2,0,1,2,0,2,1,2,1,1,0,0,1,0,0,8
"2731",2731,"subaruofamerica","101616856688",2,121,51,"2012-03-11","23:46:43","2012-03-11",7,"night","status","hey all - it's that time of year again - daylight saving time begins at 2 am, so don't forget to set your clocks ahead one hour. and even though the thought of losing an hour of precious sleep doesn't seem so nice, remember that you're trading it for an extra hour of sunshine later in the day!",1,1,1,3,0,0,2,2,4,1,1,0,0,0,1,0,0,23
"2732",2732,"subaruofamerica","101616856688",11,165,14,"2012-03-09","23:01:34","2012-03-09",5,"night","link","our friends at car talk just launched the first car area of their website - visit the site share your first car story and it just might be featured as a favorite!",4,1,0,1,0,0,2,0,4,0,0,2,0,0,0,1,0,13
"2733",2733,"subaruofamerica","101616856688",68,235,19,"2012-03-08","23:13:25","2012-03-08",4,"night","video","see mysteryguitarman's car break down. see mysteryguitarman make music on his broken-down car. watch mysteryguitarman's first car story at  share your own at firstcarstory.com.",0,-2,1,2,0,2,2,1,2,2,1,1,0,0,2,0,0,13
"2734",2734,"subaruofamerica","101616856688",62,481,46,"2012-03-08","21:19:06","2012-03-08",4,"night","photo","ladies and gents, the judges have barked! franklin of denver, co is the winner of subaru gear's top dog photo contest. pictured below, this lucky golden retriever will star in a subaru gear photo shoot and model for a subaru gear dog toy.let's all give a round of ""a-paws"" to franklin and our other finalistscorona and bandit. visit www.subaru.com/gear to see these photo-friendly pooches front & center.",10,5,1,4,0,1,4,2,11,0,2,4,0,0,0,2,0,40
"2735",2735,"subaruofamerica","101616856688",20,173,137,"2012-03-07","22:30:56","2012-03-07",3,"night","video","what did you call your first car?  animate and share your first car story at firstcarstory.com",1,NA,0,1,0,0,1,0,2,0,0,1,NA,NA,NA,NA,NA,7
"2736",2736,"subaruofamerica","101616856688",1,79,3,"2012-03-07","21:48:28","2012-03-07",3,"night","status","make no bones about it - the subaru gear top dog contest winner is a colorado adventurer through and through! check back with us tomorrow to learn more about the champ and what makes him a subie sweetheart <U+2665>while you're waiting, check out some cool new dog items available at www.subaru.com/gear",7,5,0,4,0,0,2,0,7,1,1,2,0,0,0,1,0,23
"2737",2737,"subaruofamerica","101616856688",72,453,55,"2012-03-07","17:51:37","2012-03-07",3,"afternoon","video","josephine martell and her daughter flossie were kind enough to let usre-share the following video with our fans. we want to extend ourthanks to the martell family for sharing their story with us, and to thecountless others of you who have offered your stories and comments. we are constantly touched by the outpouring of the love and gratitude regarding the safety of our vehicles.as we shared with josephine, the safety of our passengers is and willcontinue to be our number one priority. thank you for trusting us.",8,4,0,1,0,0,4,1,5,0,0,2,NA,NA,NA,NA,NA,32
"2738",2738,"subaruofamerica","101616856688",37,322,51,"2012-03-07","16:05:44","2012-03-07",3,"afternoon","link","calling all subie fans! the subaru impreza has been selected as a finalist in the ""best car for teens"" category in the about.com readers' choice awards 2012. we're thrilled to be a contender for this award and would love your vote. if you're feeling so inclined, you can cast your choice here: ",14,5,2,3,1,1,4,3,7,2,3,3,NA,NA,NA,NA,NA,24
"2739",2739,"subaruofamerica","101616856688",101,550,37,"2012-03-06","22:14:00","2012-03-06",2,"night","video","for a great recap of the rally in the 100 acre wood, check out this video featuring srt usa's david higgins: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"2740",2740,"subaruofamerica","101616856688",166,574,30,"2012-03-06","22:06:18","2012-03-06",2,"night","video","playing it safe through the dusty 100 acre woods rally during the last weekend of february, srt usa’s david higgins and co-driver craig drew successfully piloted their #75 wrx/sti to a stout second place. higgins’ strong finish further increased his points lead in the rally america championship, widening his first place gap. as you eagerly await the oregon trail rally, check out this high speed testing video. congratulations, srt usa!",7,5,0,1,0,0,1,1,2,0,0,1,0,0,0,2,0,44
"2741",2741,"subaruofamerica","101616856688",1,102,4,"2012-03-06","18:46:07","2012-03-06",2,"afternoon","status","we want to extend a big thanks to the owners and a virtual belly rub to all the pups who participated in our subaru gear top dog contest ­- it was super hard to choose from among all of the great entries! we’ll reveal the winner and runners-up on thursday - ­stay tuned!",9,2,0,2,0,0,1,0,4,0,1,1,0,0,0,1,0,23
"2742",2742,"subaruofamerica","101616856688",163,936,117,"2012-02-29","22:49:30","2012-02-29",3,"night","link","this week a bevy of media outlets are reporting that consumer reports has named impreza as a top pick for 2012 and subaru as the winner in its automaker report card study. we appreciate this seal of approval from a well-respected and impartial source. check out the article from usa today: ",10,4,0,2,0,0,1,0,7,0,1,3,0,0,0,1,0,26
"2743",2743,"subaruofamerica","101616856688",0,91,17,"2012-02-29","20:55:24","2012-02-29",3,"night","status","happy leap day! did you know that the odds of having a birthday on february 29 are one in 1,461? how many of you are celebrating today? for those that are leap day babies, do you typically blow out the candles on february 28 or march 1?",6,0,0,3,0,0,3,0,4,0,1,1,0,0,0,1,0,19
"2744",2744,"subaruofamerica","101616856688",64,319,102,"2012-02-27","22:32:31","2012-02-27",1,"night","video","a little duct tape goes a long way. tell your own first car story at firstcarstory.com and we’ll animate it. ",NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,7
"2745",2745,"subaruofamerica","101616856688",14,402,43,"2012-02-27","19:47:01","2012-02-27",1,"night","link","today on the ellen degeneres show, a hardworking single mother of two was awarded a brand new 2012 subaru forester! we hope that this vehicle will take some stress away from her busy life and will help her and her family get to where they need to be, safe and sound. you can check out the video clip here: ",6,1,0,2,0,0,3,2,3,1,1,3,0,0,1,0,0,21
"2746",2746,"subaruofamerica","101616856688",22,192,36,"2012-02-27","19:04:33","2012-02-27",1,"night","link","remember the road trips, the romance, and the breakdowns? on friday we launched a new website that’s all about first cars. tell us your own first car story and we’ll animate it at www.firstcarstory.com.",3,NA,0,1,0,1,1,0,2,1,1,1,0,0,1,0,0,15
"2747",2747,"subaruofamerica","101616856688",85,879,38,"2012-02-27","00:16:30","2012-02-27",1,"early morning","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2748",2748,"subaruofamerica","101616856688",0,58,5,"2012-02-25","21:47:08","2012-02-25",6,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2749",2749,"subaruofamerica","101616856688",0,58,5,"2012-02-25","21:46:49","2012-02-25",6,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2750",2750,"subaruofamerica","101616856688",0,54,2,"2012-02-24","22:53:28","2012-02-24",5,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2751",2751,"subaruofamerica","101616856688",0,45,2,"2012-02-24","22:53:11","2012-02-24",5,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2752",2752,"subaruofamerica","101616856688",155,713,36,"2012-02-23","23:56:13","2012-02-23",4,"night","video","srt usa returns to the 100 acre wood this weekend to defend driver david higgins' rally america championship title.  named after the storybook home of winnie the pooh, the 100 acre wood rally is set in the foothills of the ozark mountains of missouri.   based in and around the town of salem, the 100 acre wood rally features very high-speeds on smooth and flowing gravel roads that are a favorite of many rally drivers. check out  for all the latest news and updates.",2,2,0,0,0,1,1,0,3,0,0,2,0,0,1,2,0,48
"2753",2753,"subaruofamerica","101616856688",13,226,15,"2012-02-23","21:00:13","2012-02-23",4,"night","link","did you know that today is international dog biscuit appreciation day? feel free to give your pooch a treat - and while you're at it, hook something nice up for yourself with a “dog tested. dog approved.™” poster! they're free, so you can pick one up at your local subaru dealer or download one for you and one for your dog at ",9,3,1,1,1,1,2,1,3,1,1,2,NA,NA,NA,NA,NA,24
"2754",2754,"subaruofamerica","101616856688",16,130,14,"2012-02-23","20:55:20","2012-02-23",4,"night","photo","there's still time to show that loved one that you care. get them some new gear and save with this special offer at www.subarugear.com",7,1,0,1,0,0,2,0,4,0,0,1,NA,NA,NA,NA,NA,8
"2755",2755,"subaruofamerica","101616856688",21,401,47,"2012-02-23","17:41:00","2012-02-23",4,"afternoon","link","the ellen degeneres show surprised an incredible family by delivering a brand new 2012 subaru outback right to their home! we are very excited that we were able to offer them this car which will give them a fresh start. you can learn their story here: ",4,3,0,2,0,0,1,0,3,0,2,1,0,0,0,2,0,18
"2756",2756,"subaruofamerica","101616856688",47,414,44,"2012-02-22","21:07:12","2012-02-22",3,"night","link","did you know that today is walking the dog day? how many calories do you think you burn while walking your dog? write your guess, then find out with subaru's mapmydogwalk app for iphone. ",NA,-1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,13
"2757",2757,"subaruofamerica","101616856688",132,605,50,"2012-02-20","18:16:01","2012-02-20",1,"afternoon","link","happy president's day! did you know that former president ronald reagan was once a secret subaru test driver? check out this article from jalopnik, which details how a subie brat ended up at reagan's rancho del cielo: ",3,0,0,1,0,0,1,0,2,0,0,3,0,0,0,1,0,20
"2758",2758,"subaruofamerica","101616856688",2,141,16,"2012-02-18","20:09:05","2012-02-18",6,"night","link","winter sports lovers! who's at master the mountain this weekend? shout out in the comments whether you're at crested butte or jackson hole. want more info? check out our facebook events: ",NA,1,1,1,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,16
"2759",2759,"subaruofamerica","101616856688",0,69,1,"2012-02-18","20:06:10","2012-02-18",6,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2760",2760,"subaruofamerica","101616856688",0,58,1,"2012-02-18","20:05:57","2012-02-18",6,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2761",2761,"subaruofamerica","101616856688",0,44,0,"2012-02-18","20:05:43","2012-02-18",6,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2762",2762,"subaruofamerica","101616856688",27,513,66,"2012-02-18","00:01:50","2012-02-18",6,"early morning","link","another hardworking single mom walked away from the ellen degeneres show today with a little something to help her family get back on their feet: a brand new 2012 subaru forester! we just love seeing people smile, don’t you? watch the clip here:_fe4vt638",5,2,0,1,0,1,2,0,2,0,1,1,NA,NA,NA,NA,NA,19
"2763",2763,"subaruofamerica","101616856688",0,55,5,"2012-02-17","23:12:55","2012-02-17",5,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2764",2764,"subaruofamerica","101616856688",0,54,6,"2012-02-17","23:12:47","2012-02-17",5,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2765",2765,"subaruofamerica","101616856688",16,163,62,"2012-02-17","17:48:18","2012-02-17",5,"afternoon","status","celebrate random acts of kindness day by doing something kind for someone today - we'd love to hear what you do in the comments!",6,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,8
"2766",2766,"subaruofamerica","101616856688",0,57,3,"2012-02-16","19:28:32","2012-02-16",4,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2767",2767,"subaruofamerica","101616856688",0,46,1,"2012-02-16","19:28:16","2012-02-16",4,"night","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2768",2768,"subaruofamerica","101616856688",28,181,24,"2012-02-15","18:22:09","2012-02-15",3,"afternoon","link","share your dog's life story with the world on dogbook — powered by subaru. ",1,NA,0,1,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,8
"2769",2769,"subaruofamerica","101616856688",4,440,57,"2012-02-14","17:10:10","2012-02-14",2,"afternoon","status","happy valentine's day everyone! we're sending some love your way today, from all of us to each of you <U+2665>",6,2,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0,5
"2770",2770,"subaruofamerica","101616856688",31,226,37,"2012-02-13","23:41:54","2012-02-13",1,"night","link","dog lovers! tonight subaru premieres as the exclusive automotive sponsor of the world’s greatest dog show, the westminster kennel club dog show. for two days, 2,000 dogs from around the world will compete for the coveted titled, “best in show,” among other prestigious awards. the show will feature a custom clip of subaru owners tom and lisa bragg, who are heavily involved with pilots n paws; a non-profit organization that works to connect pilots with rescue volunteers to transport animals in need of safe havens. tune in to the usa network tonight and tomorrow night at 8pm to catch all the action. also, don’t forget to check out our new “dog tested. dog approved. tm” spots. you can watch them here: ",9,3,0,5,0,1,3,2,6,1,3,5,0,0,0,2,0,64
"2771",2771,"subaruofamerica","101616856688",15,149,8,"2012-02-13","21:42:26","2012-02-13",1,"night","link","no leashes and a set of car keys make for one epic weekend. watch the subaru dogs hit the road in our new videos! ",NA,NA,1,1,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,12
